產業類別,公司代號,公司名稱,非擔任主管職務之全時員工資訊-員工薪資總額(仟元),非擔任主管職務之全時員工資訊-員工人數-年度平均(人),非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-114年,非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-113年,員工薪資-平均數調整變動情形(%),非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-114年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-113年,員工薪資-中位數調整變動情形(%),非擔任主管職務之全時員工資訊-每股盈餘(元/股),非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-平均數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-平均數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-平均數調整變動情形(%),非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-平均數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-平均數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-平均數調整變動情形(%),非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-中位數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-中位數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-中位數調整變動情形(%),非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-中位數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-中位數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-中位數調整變動情形(%),同業公司資訊-員工薪資-平均數(仟元/人),同業公司資訊-平均每股盈餘(元/股),薪資統計情形-非經理人之全時員工薪資平均數未達50萬元,薪資統計情形-公司EPS獲利表現較同業為佳，惟非經理人之全時員工薪資平均數低於同業水準,薪資統計情形-公司EPS較前一年度成長，惟非經理人之全時員工薪資平均數較前一年度減少),薪資統計情形-公司經營績效與員工薪酬之關聯性及合理性說明,薪資統計情形-具體改善措施說明
"電機機械","2049","上銀","3763479","4393","857","841","1.90%","818","792","3.28%","4.31","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","910","1.58","N","Y","N","1.本公司生產製造主要集中於台灣，台灣總公司人力結構以一般生產人員佔多數
2.本公司外籍勞工人數佔總人數約14%，拉低整體薪資平均數
3.本公司大力推廣產學合作，產學生人數約9%，因其無加班致拉低整體薪資平均數","1依據公司營運狀況與參考外部薪資行情，規劃執行年度調薪2產學生皆以正式員工任用，持續每年度進行晉升職等作業，予以調加薪資3以智慧自動化專案逐步合理化外籍勞工進用占比；留任績優外籍勞工予以轉任中階技術工",
"電子零組件業","2059","川湖","629052","507","1241","1014","22.39%","877","729","20.30%","103.23","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","N","N","","",
"居家生活","2062","橋椿","462521","802","577","558","3.41%","517","501","3.19%","0.39","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","737","5.53","N","N","N","","",
"鋼鐵工業","2069","運錩","101758","162","628","617","1.78%","534","550","-2.91%","1.62","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1016","0.47","N","Y","N","1.EPS佳為主要是海外子公司之貢獻。
2.全時員工薪資平數低於同業，主要為聘僱外藉移工人數佔全體員工人數30%，外藉移工多以基本工資給薪，故影響基層員工薪資平均數。","本公司已將提升員工薪資競爭力列為重要目標。每年定期參與市場薪資調查，並對標同業薪資水準。未來在辦理年度調薪作業時，將優先針對薪資低於同業平均水準進行結構性調薪，以逐步拉近與同業之薪資差距。",
"綠能環保","2072","世紀風電","769128","880","874","0","0.00%","847","0","0.00%","11.94","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1032","4.97","N","Y","N","本公司為離岸風電水下基礎製造商，因產業特性主要員工為銲工、西工，全公司880人(現場作業705人)，相對其他同業因案場在廠區外，係將工程委外下包商施作，故本公司平均薪資相對較同業低。","1.本公司章程規定公司年度如有獲利，員工酬勞總數額中，提撥不低於50%為基層員工分派之酬勞。
2.本公司115年2月23日董事會通過114年度員工酬勞總數額中，占員工酬勞55.92%予基層員工。",
"橡膠工業","2101","南港","813602","920","884","813","8.73%","785","719","9.18%","1.01","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","764","0.78","N","N","N","","",
"橡膠工業","2102","泰豐","18907","29","652","673","-3.12%","659","675","-2.37%","6.28","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","764","0.78","N","Y","Y","本公司114年度每股盈餘較前一年度增加係因處分本公司觀音廠，與公司經營績效與員工薪酬無關聯。","公司114年度每股盈餘較前一年度增加係因處分本公司觀音廠，故公司EPS獲利表現較同業為佳並無明確比較基礎，待本公司經營績效提升，將重新檢視薪資水準以確保員工薪資競爭力。",
"橡膠工業","2103","台橡","737111","623","1183","1184","-0.08%","1072","1061","1.04%","0.54","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","764","0.78","N","N","N","","",
"橡膠工業","2104","國際中橡","251549","244","1031","1053","-2.09%","929","909","2.20%","-4.28","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","764","0.78","N","N","N","","",
"橡膠工業","2105","正新","2846114","4027","707","734","-3.68%","673","696","-3.30%","1.50","            716","不適用","-","            633","不適用","-","            692","不適用","-","            612","不適用","-","764","0.78","N","Y","N","本公司為輪胎製造業與其它橡膠工業產業屬性不同，現場需求大量人工作業。","公司章程明訂：本公司年度如有獲利，應提撥不低於百分之二作為員工酬勞（本項員工酬勞數額中應提撥不低於30％為基層員工分配酬勞）。",
"橡膠工業","2106","建大","1139395","1705","668","623","7.22%","626","587","6.64%","0.13","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","764","0.78","N","N","N","","",
"橡膠工業","2107","厚生","122700","176","697","657","6.09%","642","603","6.47%","1.67","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","764","0.78","N","Y","N","員工薪酬依據個別員工、部門及全公司績效獲利而有不同，並參考同業整體經濟及物價水準調整之。","本公司114年營運表現及獲利較前一年度成長,為積極留才,鼓勵員工,將於115年度為非經理人員工調薪。",
"橡膠工業","2108","南帝","273134","253","1080","1090","-0.92%","1005","1009","-0.40%","0.83","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","764","0.78","N","N","N","","",
"橡膠工業","2109","華豐","295936","477","620","611","1.47%","513","548","-6.39%","1.16","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","764","0.78","N","Y","N","1.本公司114年員工平均薪資增幅較同業高，並逐步提升中。
2.我司為輪胎製造業，勞力需求高，與上游橡膠原料供應商之同業人力需求結構有所差別。","本公司將視每年度營運情形調整員工薪資及相關獎金與紅利之發放。",
"橡膠工業","2114","鑫永銓","59565","101","590","578","2.08%","568","554","2.53%","5.78","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","764","0.78","N","Y","N","114年度獲利較去年成長13%，平均員工薪資費用也較去年增加17%。","本公司秉持共創價值分享利益，持續優化同仁薪資水準。",
"汽車工業","2201","裕隆","909360","1086","837","910","-8.02%","797","853","-6.57%","0.93","            837","不適用","-","            841","不適用","-","            798","不適用","-","            784","不適用","-","890","4.02","N","N","N","","",
"汽車工業","2204","中華","2203036","2096","1051","1044","0.67%","949","967","-1.86%","5.47","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","N","","",
"汽車工業","2206","三陽工業","2739394","2427","1129","1149","-1.74%","1045","1085","-3.69%","5.78","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","N","","",
"汽車工業","2207","和泰車","1463118","546","2680","2677","0.11%","2157","2103","2.57%","33.93","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","N","","",
"航運業","2208","台船","2625666","2748","955","957","-0.21%","892","900","-0.89%","-1.77","            965","不適用","-","            849","不適用","-","            905","不適用","-","            791","不適用","-","1543","4.81","N","N","Y","113 年度 EPS 2.20 、 114 年度 EPS 1.77 113 年度薪資平均數 957 仟元、 114年度薪資平均數 955 仟元 114 年度稅後虧損雖較 113 年度減少，惟因應退休潮及發展新事業之故，大量招考新進人員，致薪資平均數略降 。","未來將持續優化員工福利，並強化績效與獎金連動機制。若公司整體獲利改善，將依章程提撥 員工 酬勞以提升薪酬水準，落實獲利共享與永續經營。",
"鋼鐵工業","2211","長榮鋼","704049","651","1081","1051","2.85%","1063","1021","4.11%","8.60","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1016","0.47","N","N","N","","",
"汽車工業","2227","裕日車","355649","306","1162","1213","-4.20%","1115","1164","-4.21%","1.30","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","N","","",
"汽車工業","2228","劍麟","292983","452","648","680","-4.71%","558","572","-2.45%","5.25","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","Y","N","1.EPS主要歸功於海外子公司。2.合理性：每年參考CPI、外部薪資調查，檢視薪等表市場定位；近10年平均調薪幅度>3%。3.關聯性：自105年度起，依據年度獲利狀況發放員工酬勞；每年視經營績效決議調薪幅度與年獎發放額。","設計生產獎金、專案獎金等激勵方案，提高生產力與提供對應報酬。",
"汽車工業","2231","為升","254570","368","692","664","4.22%","592","567","4.41%","-1.63","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","N","","",
"汽車工業","2233","宇隆","261324","356","734","770","-4.68%","614","626","-1.92%","6.70","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","Y","N","本公司人力結構中，直接員工約占總員工數五成，其中外籍員工約占直接員工數五成。受人力組成差異影響，整體平均薪資水準與同業或以本國籍員工為主之企業有所不同。","藉由調整外籍人力來源結構，降低人力過度集中風險，逐步優化人力組成，並帶動整體薪資結構提升。",
"汽車工業","2241","艾姆勒","118566","159","746","757","-1.45%","664","687","-3.35%","-0.70","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","Y","本公司114年度EPS較113年度成長，主係因業外處分資產利益增加所致；非擔任主管職務之全時員工薪資平均數較前一年度減少，主係因人員結構異動及薪酬調整時點影響所致。","本公司將依營運成果及員工績效，持續優化薪酬與福利制度，強化薪資競爭力及員工留任誘因。",
"汽車工業","2247","汎德永業","1683099","1475","1141","1213","-5.94%","881","916","-3.82%","18.32","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","N","","",
"汽車工業","2254","巨鎧精密-創","61324","119","515","524","-1.72%","470","484","-2.89%","-0.84","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","Y","1、因帳上仍有累積虧損，依公司法第232條優先彌補虧損，尚無法提撥員工酬勞或進行調薪。
2、公司尚處於營運轉型期，薪資結構維持審慎控管，且部分資深人員流動、新進人員遞補，導致平均薪資微幅下滑。","1、定期評估市場薪資水準，針對非經常性績效獎勵採滾動彈性調配，確保優秀基層員工能獲得即時回饋。
2、強化職能培訓、優化晉升管道來提升認同感；於獲利後，優先調整非經理人全時員工之薪資待遇使具市場競爭力。",
"汽車工業","2258","鴻華先進-創","1331798","982","1356","1364","-0.59%","1144","1148","-0.35%","-2.15","          1,394","不適用","-","          1,168","不適用","-","          1,187","不適用","-","          1,021","不適用","-","890","4.02","N","N","N","","",
"電腦及週邊設備業","2301","光寶科","7362002","4726","1558","1489","4.63%","1231","1246","-1.20%","6.64","          1,881","不適用","-","          1,186","不適用","-","          1,578","不適用","-","            765","不適用","-","1536","8.64","N","N","N","","",
"半導體業","2302","麗正","28251","42","673","663","1.51%","544","534","1.87%","0.49","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"半導體業","2303","聯電","20817091","11973","1739","1800","-3.39%","1590","1611","-1.30%","3.34","          2,179","不適用","-","          1,140","不適用","-","          2,055","不適用","-","            890","不適用","-","2233","26.52","N","N","N","","",
