產業類別,公司代號,公司名稱,非擔任主管職務之全時員工資訊-員工薪資總額(仟元),非擔任主管職務之全時員工資訊-員工人數-年度平均(人),非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-110年,非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-109年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-110年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-109年,非擔任主管職務之全時員工資訊-每股盈餘(元/股),同業公司資訊-員工薪資-平均數(仟元/人),同業公司資訊-平均每股盈餘(元/股),薪資統計情形-非經理人之全時員工薪資平均數未達50萬元,薪資統計情形-公司EPS獲利表現較同業為佳，惟非經理人之全時員工薪資平均數低於同業水準,薪資統計情形-公司EPS較前一年度成長，惟非經理人之全時員工薪資平均數較前一年度減少),薪資統計情形-公司經營績效與員工薪酬之關聯性及合理性說明
"資訊服務業","8416","實威","179464","204","880","876","797","753","11.35","889","3.13","N","Y","N","主係110年疫情不確定因素，員工離職率成長近6%，影響薪資平均數未能與盈收同步成長；參酌同業人才薪資水準，及因應疫後求才市場狀況，已著手規劃提昇員工整體薪資福利水平。",
"運動休閒","8420","明揚","392568","489","803","528","741","503","4.64","712","5.56","N","N","N","",
"其他","8421","旭源","146475","243","603","566","512","480","-2.07","669","1.90","N","N","N","",
"建材營造","8424","惠普","105729","145","729","664","673","623","4.61","902","2.00","N","Y","N","本公司係矽酸鈣板製造業，屬建材下游產業，加工技術層次較低且所需學歷普遍較低之下，薪資可能較低。惟公司獲利主要緣於產業之供需及有效良善管理。近年公司依舊維持在2~3%之穩定調薪，提供良善之薪資環境。",
"其他電子業","8431","匯鑽科","9835","15","656","630","666","537","4.24","856","3.74","N","Y","N","本公司生產基地都在海外, 台灣人員多為基本辦公室人員，人員配置相較於其他公司來得簡單。本公司工廠都在海外, 生產提高是增加當地人手的直接當地公司聘用跟配置。",
"生技醫療業","8432","東生華","67082","63","1065","1117","863","948","1.23","714","1.38","N","N","N","",
"居家生活","8433","弘帆","15383","22","699","578","640","501","4.00","618","5.32","N","N","N","",
"其他","8435","鉅邁","92395","72","1283","1200","1184","1179","4.03","669","1.90","N","N","N","",
"生技醫療業","8436","大江","539701","569","949","1028","842","923","13.17","714","1.38","N","N","N","",
"綠能環保","8440","綠電","74469","110","677","579","578","512","1.37","804","2.92","N","N","N","",
"文化創意業","8446","華研","52892","71","745","746","644","699","6.56","1063","5.55","N","Y","N","本公司為流行音樂公司，同類股包含線上遊戲、文創百貨、教育平台等，不易比較。本公司衡量員工表現與公司獲利關係，並觀察市場薪資變化，適時調整。110年獲利減少，員工酬勞及獎金減少，故平均薪資未能提升。",
"文化創意業","8450","霹靂","127879","260","492","424","443","388","-4.60","1063","5.55","Y","N","N","本年度獲利狀況不佳致無發放員工業務獎金等",
"數位雲端","8472","夠麻吉","108260","153","708","816","589","678","0.61","720","4.41","N","N","N","",
"綠能環保","8476","台境","55125","94","586","558","519","506","-0.49","804","2.92","N","N","N","",
"數位雲端","8477","創業家","102081","163","626","633","503","498","-1.06","720","4.41","N","N","N","",
"其他","8489","三貝德","46445","102","455","443","411","414","-0.79","669","1.90","Y","N","N","因應教育政策課綱變化，產品內容調整更新過程，相關編輯及課程單位人力整合亦朝向年輕化，故相對資歷於薪資級距上與資深人員薪資即有差異，員工薪資中位數與前一年度差異不大，薪資水準與公司營運績效連結尚屬合理。",
"其他","8905","裕國","99941","186","537","479","491","445","2.53","669","1.90","N","N","N","",
"其他","8906","花王","33042","64","516","509","456","442","0.10","669","1.90","N","N","N","",
"油電燃氣業","8908","欣雄","81888","119","688","742","627","625","2.16","682","1.61","N","N","Y","110年員工薪資平均數較上年減少54仟元，原因主係110年度經理人異動，原屬非經理人之員工，於110年調整為經理人，使非經理人員工年平均薪資減少。",
"其他","8916","光隆","215105","241","893","918","738","734","3.58","669","1.90","N","N","Y","109年因有三位副總級主管職務異動，列入非主管職員工，故110年薪資平均數稍微略減。",
"油電燃氣業","8917","欣泰","161552","154","1049","1099","952","1011","2.21","682","1.61","N","N","N","",
"其他","8921","沈氏","109185","159","687","656","629","619","0.31","669","1.90","N","N","N","",
"文化創意業","8923","時報","73174","127","576","602","562","608","1.00","1063","5.55","N","N","Y","因110年本公司之中階員工離職人數較多，且新進人員的起薪較低，故員工薪資總額較109年為低。

  綜合上述原因，故110年非經理人之全時員工「薪資平均數」較109年為低，並無異常。",
"運動休閒","8924","大田","224570","178","1262","842","1141","563","20.15","712","5.56","N","N","N","",
"油電燃氣業","8927","北基","178969","407","440","436","399","393","0.69","682","1.61","Y","N","N","基於產業特性，以工讀及兼職人力居多，流動率高。110年全年度兼職人員佔比約60%，依110年相關法令規定計算，兼職年薪約28.8萬元。
故無法滿足平均年薪50萬以上之水平。",
"運動休閒","8928","鉅明","577368","1074","538","469","498","435","4.70","712","5.56","N","Y","N","1.員工薪資-平均數由109年的469仟元，增加為110年的538仟元，增加金額69仟元，增加幅度14.71%。
2.同業EPS：復盛18.03、大田20.15、明安10.01、鉅明4.70，本公司EPS獲利表現並未較同業佳。",
"其他","8929","富堡","38688","77","502","483","466","439","-1.32","669","1.90","N","N","N","",
"鋼鐵工業","8930","青鋼","74625","107","697","601","622","546","1.00","857","3.17","N","N","N","",
"油電燃氣業","8931","大汽電","152743","163","937","964","861","874","1.39","682","1.61","N","N","N","",
"其他","8932","智通","127148","239","532","478","490","452","-1.21","669","1.90","N","N","N","",
"運動休閒","8933","愛地雅","138107","261","529","385","489","342","0.29","712","5.56","N","N","N","",
"其他","8935","邦泰","40490","71","570","515","529","477","0.52","669","1.90","N","N","N","",
"其他","8936","國統","103895","208","499","615","445","542","1.81","669","1.90","Y","N","Y","依該計算方式：不滿6個月之新進或離職人員並無納入。本公司110／6月前離職人數為20 ;新進人數為14(未滿6個月)。又因離職人員給薪較高，在加上上述人員離職及報到時期未能銜接，以致110年與109年的薪資平均出現差異。",
"其他","8937","合騏","40667","81","502","463","422","411","-0.79","669","1.90","N","N","N","",
"運動休閒","8938","明安","906653","1057","858","720","672","619","10.01","712","5.56","N","N","N","",
"居家生活","8941","關中","8926","12","744","688","750","697","3.60","618","5.32","N","N","N","",
"其他","8942","森鉅","132713","208","638","650","551","582","7.81","669","1.90","N","Y","Y","本公司薪資報酬委員會定期討論相關薪酬給付標準及制度之檢討，並以公司整體營運狀況為主要考量，均衡各種風險因素後而為之；經營績效之成果將影響年終激勵獎金之發放。",
"文化創意業","9949","琉園","47122","88","535","491","481","444","-0.76","1063","5.55","N","N","N","",
"塑膠工業","9950","萬國通","170426","451","378","348","355","315","-4.21","432","-0.72","Y","N","N","因公司連續虧損，員工薪資未作調整，但年平均薪資，還是在基本薪資之上。",
"電機機械","9951","皇田","403531","676","597","570","522","502","5.33","664","2.08","N","Y","N","本司110年度每股盈餘較109年度衰退20.33%，惟員工平均薪資仍較109年度成長4.74%，亦於111年度進行薪資調整，後續也將逐步調漲本司員工薪資。",
"運動休閒","9960","邁達康","41670","80","521","476","486","427","2.54","712","5.56","N","N","N","",
"鋼鐵工業","9962","有益","44275","73","607","525","609","507","1.55","857","3.17","N","N","N","",
