產業類別,公司代號,公司名稱,非擔任主管職務之全時員工資訊-員工薪資總額(仟元),非擔任主管職務之全時員工資訊-員工人數-年度平均(人),非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-112年,非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-111年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-112年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-111年,非擔任主管職務之全時員工資訊-每股盈餘(元/股),同業公司資訊-員工薪資-平均數(仟元/人),同業公司資訊-平均每股盈餘(元/股),薪資統計情形-非經理人之全時員工薪資平均數未達50萬元,薪資統計情形-公司EPS獲利表現較同業為佳，惟非經理人之全時員工薪資平均數低於同業水準,薪資統計情形-公司EPS較前一年度成長，惟非經理人之全時員工薪資平均數較前一年度減少),薪資統計情形-公司經營績效與員工薪酬之關聯性及合理性說明
"綠能環保","8390","金益鼎","125154","144","869","892","808","807","5.57","876","3.91","N","Y","Y","本公司112年EPS較111年成長97.5%，其中因投資國內上市公司股票增益2.92億元，扣除此業外收益後的EPS為2.53元，低於去年EPS2.82元，本司獎金發放依據主要考量本業獲利，使得112年全時員工薪資平均數較111年衰退2.6%。",
"其他","8401","白紗科","311947","472","661","671","595","607","1.81","677","1.82","N","N","N","",
"生技醫療業","8403","盛弘","100234","121","828","890","729","719","0.99","749","0.13","N","N","N","",
"生技醫療業","8409","商之器","71672","101","710","706","632","647","-0.44","749","0.13","N","N","N","",
"電腦及週邊設備業","8410","森田","151871","212","716","691","703","669","5.33","890","3.92","N","Y","N","本公司位處台南產業園區，因基層人力短缺，約有近2成之作業聘用外籍移工，因此平均薪資較同業略低。112年營收較111年成長約一成，因提昇製程效率及出貨之航運成本下降，使EPS隨之成長，113年初也針對全體員工調薪。",
"鋼鐵工業","8415","大國鋼","42006","65","646","1918","532","1328","3.04","784","2.14","N","Y","N","員工薪酬取決於公司經營績效是否良好而定。112年度公司獲利狀況受到大環境通膨及升息影響，接單量未如去年良好，且因進貨成本、運費上揚，致毛利率下降。並且由於對113年評估仍可能維持持續升息情勢，因此保守發放。",
"資訊服務業","8416","實威","203606","219","930","963","826","840","10.23","948","3.39","N","Y","N","主係112年新進人員共計110人, 佔員工人數近三成，且新進人員多屬基層員工，影響員工薪資平均數水準，113年員工組成分佈略有調整，此項狀況應會獲得改善。",
"運動休閒","8420","明揚","346585","617","562","977","536","887","-17.40","543","-0.73","N","N","N","",
"其他","8421","旭源","136551","211","647","622","542","513","-0.45","677","1.82","N","N","N","",
"建材營造","8424","惠普","106972","140","764","756","709","693","4.24","955","2.42","N","Y","N","112年本公司係矽酸鈣板製造業，屬建材下游產業，加工技術層次較低且所需學歷普遍較低之下，薪資可能較低。惟公司獲利主要緣於產業之供需及有效良善管理。近年公司依舊維持在2~3%之穩定調薪，提供良善之薪資環境。",
"其他電子業","8431","匯鑽科","9817","15","654","613","666","640","0.59","889","3.15","N","N","N","",
"生技醫療業","8432","東生華","73063","61","1198","1237","1125","1042","1.61","749","0.13","N","N","N","",
"居家生活","8433","弘帆","16117","21","767","746","652","655","9.35","655","6.45","N","N","N","",
"其他","8435","鉅邁","76213","70","1089","1160","1049","1118","4.37","677","1.82","N","N","Y","本公司112年度EPS較前一年度成長，主要受惠於營業外收益貢獻，反觀營收及營業淨利均較前一年度衰退；未達預期的目標，故非經理人之全時員工平均薪資較前一年減少。",
"生技醫療業","8436","大江","393740","482","817","916","753","811","7.73","749","0.13","N","N","Y","112年度任職未滿12個月新進員工佔28%，故影響平均薪資水準。",
"綠能環保","8440","綠電","79036","108","732","670","619","577","1.32","876","3.91","N","N","N","",
"文化創意業","8446","華研","56022","72","778","758","692","627","8.23","1181","5.68","N","Y","N","本公司為流行音樂公司，同類股包含線上遊戲、文創百貨、教育平台等，不易比較。本公司112年平均數及中位數均較111年為高。本公司衡量員工表現與公司獲利關係，並觀察市場薪資變化，適時調整。",
"文化創意業","8450","霹靂","85239","183","466","494","403","446","-3.71","1181","5.68","Y","N","N","(1)我司人力結構中，半數以上屬傳統技藝、勞力密集作業人員，併採行師徒技術傳承，尚處學習階段者眾，流動更換頻繁，對薪資平均數影響甚鉅。
(2)其餘人員之薪資結構貼近市場水準。",
"數位雲端","8472","夠麻吉","112295","155","724","745","578","617","-2.92","795","3.57","N","N","Y","本公司111及112年度皆為虧損，員工薪資平均數差異原因，主要係因111年度尚有發放110年度經營分紅及年終獎金，112年度無發放經營分紅且年終獎金發放減少至1~0.5個月，綜上所述112年度平均數較111年度減少21仟元。",
"數位雲端","8477","創業家","76125","108","705","693","575","563","-3.53","795","3.57","N","N","N","",
"其他","8489","三貝德","44879","78","575","474","470","414","-0.98","677","1.82","N","N","N","",
"其他","8905","裕國","107432","183","587","561","538","518","2.50","677","1.82","N","Y","N","其他產業別組成多元，本公司所營業務亦涵蓋冷凍冷藏倉儲、商品銷售、製造及營建等項目，與「同業」營業屬性有相當差異。112年度非擔任主管職務員工平均薪資較上年度增加4.6%，經營績效與員工薪酬呈正相關。",
"其他","8906","花王","35861","67","535","559","402","486","-0.89","677","1.82","N","N","N","",
"油電燃氣業","8908","欣雄","86667","120","722","762","644","649","1.83","742","1.47","N","Y","N","112年主要因部分資深員工退休及原非屬經理人之員工調整為經理人，使員工薪資平均數較上年度下降40仟元，使112年本公司員工薪資平均數低於同業水準。",
"其他","8916","光隆","217720","225","968","966","746","771","3.93","677","1.82","N","N","N","",
"油電燃氣業","8917","欣泰","172157","159","1083","1060","995","949","2.38","742","1.47","N","N","N","",
"其他","8921","沈氏","104971","154","682","694","622","627","-0.10","677","1.82","N","N","N","",
"文化創意業","8923","時報","68724","126","545","600","560","609","0.88","1181","5.68","N","N","N","",
"運動休閒","8924","大田","134962","160","844","1351","771","1213","4.85","543","-0.73","N","N","N","",
"油電燃氣業","8927","北基","252311","488","517","477","478","435","0.35","742","1.47","N","N","N","基於產業特性,以工讀及兼職人力居多,流動率高。112年全年度兼職人員佔比約56%,依112年相關法令規定計算,兼職年薪約33.7萬元。故無法滿足平均年薪50萬以上之水平。",
"運動休閒","8928","鉅明","507489","1137","446","539","419","505","-0.71","543","-0.73","Y","Y","N","112 年營運虧損EPS (0.71)元，因而導致員工薪資-平均數降低。",
"其他","8929","富堡","44397","87","510","519","463","472","-0.46","677","1.82","N","N","Y","主要人員異動，為新進人員影響所致。",
"鋼鐵工業","8930","青鋼","99182","109","910","767","802","689","3.12","784","2.14","N","N","N","",
"油電燃氣業","8931","大汽電","191099","180","1062","1060","981","961","2.32","742","1.47","N","N","N","",
"其他","8932","智通","99783","206","484","491","426","442","1.33","677","1.82","Y","N","Y","因112年度業績衰退16.3%，致使員工績效獎金較前一年度短少。",
"運動休閒","8933","愛地雅","124151","289","430","527","387","474","-0.97","543","-0.73","Y","N","N","因受全球通路端庫存影響，訂單量減少，管理職人員減薪，人員加班費及年終獎金發放金額也較111年度減少，以至於非經理人之全時員工薪資平均數未達50萬元。",
"其他","8935","邦泰","38445","72","534","567","482","529","-0.75","677","1.82","N","N","N","",
"其他","8936","國統","183593","261","703","685","580","566","2.88","677","1.82","N","N","N","",
"其他","8937","合騏","27674","63","439","431","422","408","0.71","677","1.82","Y","N","N","1.本公司112年EPS 0.71，較去年0.06成長約108%，係營業外收益增加所致，112年全時員工平均薪資439仟元，較去年431仟元微增9仟元。
2.本公司已適時反應經營獲利予員工，因實施無薪假，拉低整體員工薪資的成長幅度。",
"運動休閒","8938","明安","615451","996","618","881","542","738","0.50","543","-0.73","N","N","N","",
"居家生活","8941","關中","11882","13","914","815","872","825","6.34","655","6.45","N","N","N","",
"其他","8942","森鉅","182228","225","810","663","716","565","8.77","677","1.82","N","N","N","",
"文化創意業","9949","琉園","38057","72","529","504","490","466","-0.69","1181","5.68","N","N","N","",
"塑膠工業","9950","萬國通","300056","600","500","460","446","432","6.08","523","3.62","N","Y","N","本公司112年度轉虧為盈，惟尚無法完全彌補累積虧損，依公司章程規定，尚有累積虧損時，應先保留彌補數額，未提撥員工酬勞，故較同業水準為低。",
"電機機械","9951","皇田","411072","572","719","644","643","559","5.77","695","2.14","N","N","N","",
"運動休閒","9960","邁達康","45956","86","534","588","483","528","2.52","543","-0.73","N","Y","N","本公司112年稅後淨利較111年衰退，因本公司屬零售業，有90%的員工屬於門市一般人員，112年員工平均薪資較111年減少，主要係因112年業績衰退而影響門市銷售獎金減少，其關聯性尚屬合理。",
"鋼鐵工業","9962","有益","50820","75","678","711","667","716","1.26","784","2.14","N","N","N","",
